Date/Time,%       Time,Hsig,Tm02,Dir,PkDir,Watlev,Hswell,Tp_smoothed,site,site_name,lon,lat,run
2021-03-13 12:00:00,20210313.12,1.06051,5.3612,95.712,107.5,0.54,0.28081,6.2857,1, Gold Coast WRB,153.4425023,-27.96396491,20210313_1200
2021-03-13 12:00:00,20210313.12,1.06056,5.2466,94.666,82.5,0.54,0.3244,6.1503,2, Tweed Heads WRB,153.5759896,-28.18178849,20210313_1200
2021-03-13 12:00:00,20210313.12,1.00884,5.3467,90.104,92.5,0.54,0.27837,6.2495,3, Palm Beach WRB,153.48481,-28.09982,20210313_1200
2021-03-13 12:00:00,20210313.12,1.24771,5.2738,101.436,102.5,0.54,0.04494,6.3546,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210313_1200
2021-03-13 13:00:00,20210313.13,1.25165,5.3007,101.513,102.5,0.26,0.04689,6.3825,0, Brisbane WRB,153.6315552,-27.48715254,20210313_1200
2021-03-13 13:00:00,20210313.13,1.07323,5.3161,95.873,102.5,0.26,0.23051,6.3034,1, Gold Coast WRB,153.4425023,-27.96396491,20210313_1200
2021-03-13 13:00:00,20210313.13,1.06613,5.1982,94.57,87.5,0.26,0.2925,6.1707,2, Tweed Heads WRB,153.5759896,-28.18178849,20210313_1200
2021-03-13 13:00:00,20210313.13,1.01887,5.3104,90.209,97.5,0.26,0.24296,6.2684,3, Palm Beach WRB,153.48481,-28.09982,20210313_1200
2021-03-13 13:00:00,20210313.13,1.25845,5.2906,101.428,102.5,0.26,0.042,6.3804,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210313_1200
2021-03-13 14:00:00,20210313.14,1.26193,5.317,101.236,102.5,-0.092,0.0441,6.4125,0, Brisbane WRB,153.6315552,-27.48715254,20210313_1200
2021-03-13 14:00:00,20210313.14,1.08482,5.2964,96.004,102.5,-0.092,0.1878,6.3242,1, Gold Coast WRB,153.4425023,-27.96396491,20210313_1200
2021-03-13 14:00:00,20210313.14,1.07182,5.1872,94.556,87.5,-0.092,0.27835,6.1875,2, Tweed Heads WRB,153.5759896,-28.18178849,20210313_1200
2021-03-13 14:00:00,20210313.14,1.02698,5.2954,90.238,97.5,-0.092,0.21437,6.2871,3, Palm Beach WRB,153.48481,-28.09982,20210313_1200
2021-03-13 14:00:00,20210313.14,1.266,5.3073,101.1,102.5,-0.092,0.04126,6.4081,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210313_1200
2021-03-13 15:00:00,20210313.15,1.2707,5.3345,100.646,102.5,-0.4104,0.04362,6.4508,0, Brisbane WRB,153.6315552,-27.48715254,20210313_1200
2021-03-13 15:00:00,20210313.15,1.09588,5.2931,96.002,97.5,-0.4104,0.15339,6.3472,1, Gold Coast WRB,153.4425023,-27.96396491,20210313_1200
2021-03-13 15:00:00,20210313.15,1.07884,5.1999,94.517,87.5,-0.4104,0.28101,6.2022,2, Tweed Heads WRB,153.5759896,-28.18178849,20210313_1200
2021-03-13 15:00:00,20210313.15,1.03624,5.2941,90.144,97.5,-0.4104,0.18896,6.3087,3, Palm Beach WRB,153.48481,-28.09982,20210313_1200
2021-03-13 15:00:00,20210313.15,1.27119,5.3246,100.483,102.5,-0.4104,0.04237,6.4446,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210313_1200
2021-03-13 16:00:00,20210313.16,1.27967,5.3517,99.889,97.5,-0.6101,0.04432,6.5007,0, Brisbane WRB,153.6315552,-27.48715254,20210313_1200
2021-03-13 16:00:00,20210313.16,1.1076,5.2989,95.889,97.5,-0.6101,0.12343,6.3735,1, Gold Coast WRB,153.4425023,-27.96396491,20210313_1200
2021-03-13 16:00:00,20210313.16,1.0911,5.2415,94.271,87.5,-0.6101,0.30202,6.2213,2, Tweed Heads WRB,153.5759896,-28.18178849,20210313_1200
2021-03-13 16:00:00,20210313.16,1.0458,5.3043,89.882,97.5,-0.6101,0.17531,6.3303,3, Palm Beach WRB,153.48481,-28.09982,20210313_1200
2021-03-13 16:00:00,20210313.16,1.27726,5.3493,99.676,97.5,-0.6101,0.04463,6.4969,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210313_1200
2021-03-13 17:00:00,20210313.17,1.28366,5.3694,98.957,97.5,-0.658,0.04634,6.5733,0, Brisbane WRB,153.6315552,-27.48715254,20210313_1200
2021-03-13 17:00:00,20210313.17,1.12064,5.3104,95.664,97.5,-0.658,0.10037,6.4044,1, Gold Coast WRB,153.4425023,-27.96396491,20210313_1200
2021-03-13 17:00:00,20210313.17,1.10511,5.2999,93.91,92.5,-0.658,0.3334,6.2428,2, Tweed Heads WRB,153.5759896,-28.18178849,20210313_1200
2021-03-13 17:00:00,20210313.17,1.05892,5.3193,89.579,97.5,-0.658,0.15866,6.3579,3, Palm Beach WRB,153.48481,-28.09982,20210313_1200
2021-03-13 17:00:00,20210313.17,1.28,5.3673,98.715,97.5,-0.658,0.04712,6.5663,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210313_1200
2021-03-13 18:00:00,20210313.18,1.2889,5.3886,97.854,97.5,-0.5316,0.04933,6.6345,0, Brisbane WRB,153.6315552,-27.48715254,20210313_1200
2021-03-13 18:00:00,20210313.18,1.13363,5.3247,95.436,97.5,-0.5316,0.08482,6.4404,1, Gold Coast WRB,153.4425023,-27.96396491,20210313_1200
2021-03-13 18:00:00,20210313.18,1.11756,5.3674,93.329,92.5,-0.5316,0.36294,6.2746,2, Tweed Heads WRB,153.5759896,-28.18178849,20210313_1200
2021-03-13 18:00:00,20210313.18,1.07393,5.3387,89.246,97.5,-0.5316,0.14415,6.39,3, Palm Beach WRB,153.48481,-28.09982,20210313_1200
2021-03-13 18:00:00,20210313.18,1.28329,5.3843,97.596,97.5,-0.5316,0.05051,6.6297,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210313_1200
2021-03-13 19:00:00,20210313.19,1.29552,5.4077,96.635,92.5,-0.2743,0.0521,6.6781,0, Brisbane WRB,153.6315552,-27.48715254,20210313_1200
2021-03-13 19:00:00,20210313.19,1.1459,5.3411,95.149,92.5,-0.2743,0.07586,6.4827,1, Gold Coast WRB,153.4425023,-27.96396491,20210313_1200
2021-03-13 19:00:00,20210313.19,1.12549,5.4093,92.639,92.5,-0.2743,0.36921,6.3128,2, Tweed Heads WRB,153.5759896,-28.18178849,20210313_1200
2021-03-13 19:00:00,20210313.19,1.08944,5.357,88.907,97.5,-0.2743,0.12996,6.4265,3, Palm Beach WRB,153.48481,-28.09982,20210313_1200
2021-03-13 19:00:00,20210313.19,1.2907,5.4027,96.43,92.5,-0.2743,0.05316,6.6732,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210313_1200
2021-03-13 20:00:00,20210313.2,1.29263,5.4203,95.864,92.5,0.0331,0.05353,6.7064,0, Brisbane WRB,153.6315552,-27.48715254,20210313_1200
2021-03-13 20:00:00,20210313.2,1.15984,5.3598,94.835,92.5,0.0331,0.0684,6.543,1, Gold Coast WRB,153.4425023,-27.96396491,20210313_1200
2021-03-13 20:00:00,20210313.2,1.13173,5.429,91.947,92.5,0.0331,0.35877,6.3525,2, Tweed Heads WRB,153.5759896,-28.18178849,20210313_1200
2021-03-13 20:00:00,20210313.2,1.10537,5.3768,88.611,97.5,0.0331,0.12022,6.4693,3, Palm Beach WRB,153.48481,-28.09982,20210313_1200
2021-03-13 20:00:00,20210313.2,1.2939,5.4145,95.297,92.5,0.0331,0.0548,6.7046,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210313_1200
2021-03-13 21:00:00,20210313.21,1.29021,5.4239,95.566,92.5,0.3106,0.05439,6.7231,0, Brisbane WRB,153.6315552,-27.48715254,20210313_1200
2021-03-13 21:00:00,20210313.21,1.17212,5.3762,94.407,92.5,0.3106,0.06536,6.6041,1, Gold Coast WRB,153.4425023,-27.96396491,20210313_1200
2021-03-13 21:00:00,20210313.21,1.13848,5.4165,91.529,92.5,0.3106,0.32707,6.3831,2, Tweed Heads WRB,153.5759896,-28.18178849,20210313_1200
2021-03-13 21:00:00,20210313.21,1.12248,5.4008,88.256,97.5,0.3106,0.11678,6.5272,3, Palm Beach WRB,153.48481,-28.09982,20210313_1200
2021-03-13 21:00:00,20210313.21,1.29458,5.4222,95.178,92.5,0.3106,0.05568,6.722,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210313_1200
2021-03-13 22:00:00,20210313.22,1.29818,5.4342,95.161,92.5,0.4781,0.05526,6.7303,0, Brisbane WRB,153.6315552,-27.48715254,20210313_1200
2021-03-13 22:00:00,20210313.22,1.17994,5.3862,94.131,92.5,0.4781,0.06374,6.6405,1, Gold Coast WRB,153.4425023,-27.96396491,20210313_1200
2021-03-13 22:00:00,20210313.22,1.15586,5.4235,91.363,92.5,0.4781,0.3073,6.4168,2, Tweed Heads WRB,153.5759896,-28.18178849,20210313_1200
2021-03-13 22:00:00,20210313.22,1.13497,5.4152,88.083,92.5,0.4781,0.11772,6.5838,3, Palm Beach WRB,153.48481,-28.09982,20210313_1200
2021-03-13 22:00:00,20210313.22,1.29967,5.4275,95.09,92.5,0.4781,0.05633,6.728,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210313_1200
2021-03-13 23:00:00,20210313.23,1.30606,5.4383,94.455,92.5,0.5036,0.0555,6.7304,0, Brisbane WRB,153.6315552,-27.48715254,20210313_1200
2021-03-13 23:00:00,20210313.23,1.18504,5.3942,93.933,92.5,0.5036,0.06454,6.6716,1, Gold Coast WRB,153.4425023,-27.96396491,20210313_1200
2021-03-13 23:00:00,20210313.23,1.17576,5.4343,91.457,92.5,0.5036,0.29615,6.4471,2, Tweed Heads WRB,153.5759896,-28.18178849,20210313_1200
2021-03-13 23:00:00,20210313.23,1.1431,5.4254,88.075,92.5,0.5036,0.11638,6.6221,3, Palm Beach WRB,153.48481,-28.09982,20210313_1200
2021-03-13 23:00:00,20210313.23,1.3047,5.4268,94.406,92.5,0.5036,0.05647,6.7255,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210313_1200
2021-03-14 00:00:00,20210314.0,1.30748,5.4375,93.341,92.5,0.63,0.05499,6.7286,0, Brisbane WRB,153.6315552,-27.48715254,20210314_0000
2021-03-14 00:00:00,20210314.0,1.20029,5.3937,95.094,92.5,0.63,0.04774,6.677,1, Gold Coast WRB,153.4425023,-27.96396491,20210314_0000
2021-03-14 00:00:00,20210314.0,1.24616,5.3243,96.346,97.5,0.63,0.04078,6.4659,2, Tweed Heads WRB,153.5759896,-28.18178849,20210314_0000
2021-03-14 00:00:00,20210314.0,1.1651,5.4275,89.494,92.5,0.63,0.04207,6.6186,3, Palm Beach WRB,153.48481,-28.09982,20210314_0000
2021-03-14 00:00:00,20210314.0,1.30346,5.4217,93.728,92.5,0.63,0.05356,6.7236,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210314_0000
2021-03-14 01:00:00,20210314.01,1.30792,5.4337,91.139,92.5,0.34,0.05452,6.724,0, Brisbane WRB,153.6315552,-27.48715254,20210314_0000
2021-03-14 01:00:00,20210314.01,1.20344,5.4003,94.653,92.5,0.34,0.04891,6.6948,1, Gold Coast WRB,153.4425023,-27.96396491,20210314_0000
2021-03-14 01:00:00,20210314.01,1.25214,5.3336,96.019,97.5,0.34,0.04227,6.4876,2, Tweed Heads WRB,153.5759896,-28.18178849,20210314_0000
2021-03-14 01:00:00,20210314.01,1.17111,5.437,89.154,92.5,0.34,0.04343,6.6428,3, Palm Beach WRB,153.48481,-28.09982,20210314_0000
2021-03-14 01:00:00,20210314.01,1.29698,5.4136,91.692,92.5,0.34,0.05279,6.718,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210314_0000
2021-03-14 02:00:00,20210314.02,1.30666,5.4324,88.668,87.5,-0.02,0.05403,6.7192,0, Brisbane WRB,153.6315552,-27.48715254,20210314_0000
2021-03-14 02:00:00,20210314.02,1.2094,5.4077,94.033,92.5,-0.02,0.04992,6.706,1, Gold Coast WRB,153.4425023,-27.96396491,20210314_0000
2021-03-14 02:00:00,20210314.02,1.25905,5.3429,95.575,92.5,-0.02,0.04374,6.5092,2, Tweed Heads WRB,153.5759896,-28.18178849,20210314_0000
2021-03-14 02:00:00,20210314.02,1.17956,5.4467,88.599,92.5,-0.02,0.04473,6.6602,3, Palm Beach WRB,153.48481,-28.09982,20210314_0000
2021-03-14 02:00:00,20210314.02,1.29432,5.4117,89.194,87.5,-0.02,0.0523,6.7128,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210314_0000
2021-03-14 03:00:00,20210314.03,1.30873,5.4296,86.691,87.5,-0.36,0.05367,6.7131,0, Brisbane WRB,153.6315552,-27.48715254,20210314_0000
2021-03-14 03:00:00,20210314.03,1.21818,5.4145,93.18,92.5,-0.36,0.05063,6.7112,1, Gold Coast WRB,153.4425023,-27.96396491,20210314_0000
2021-03-14 03:00:00,20210314.03,1.26823,5.3536,94.977,92.5,-0.36,0.04521,6.5346,2, Tweed Heads WRB,153.5759896,-28.18178849,20210314_0000
2021-03-14 03:00:00,20210314.03,1.191,5.4556,87.83,92.5,-0.36,0.04578,6.6699,3, Palm Beach WRB,153.48481,-28.09982,20210314_0000
2021-03-14 03:00:00,20210314.03,1.29952,5.4121,87.261,87.5,-0.36,0.05215,6.7064,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210314_0000
2021-03-14 04:00:00,20210314.04,1.31546,5.414,84.882,82.5,-0.6,0.05316,6.7031,0, Brisbane WRB,153.6315552,-27.48715254,20210314_0000
2021-03-14 04:00:00,20210314.04,1.2271,5.4188,92.128,87.5,-0.6,0.05089,6.7119,1, Gold Coast WRB,153.4425023,-27.96396491,20210314_0000
2021-03-14 04:00:00,20210314.04,1.27892,5.3633,94.231,87.5,-0.6,0.04647,6.5581,2, Tweed Heads WRB,153.5759896,-28.18178849,20210314_0000
2021-03-14 04:00:00,20210314.04,1.20674,5.4662,86.782,92.5,-0.6,0.04673,6.677,3, Palm Beach WRB,153.48481,-28.09982,20210314_0000
2021-03-14 04:00:00,20210314.04,1.30735,5.4097,85.659,82.5,-0.6,0.05175,6.696,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210314_0000
2021-03-14 05:00:00,20210314.05,1.32837,5.3896,83.096,82.5,-0.68,0.05297,6.6938,0, Brisbane WRB,153.6315552,-27.48715254,20210314_0000
2021-03-14 05:00:00,20210314.05,1.23307,5.4175,90.995,87.5,-0.68,0.05062,6.7097,1, Gold Coast WRB,153.4425023,-27.96396491,20210314_0000
2021-03-14 05:00:00,20210314.05,1.29702,5.3749,92.911,87.5,-0.68,0.04773,6.5789,2, Tweed Heads WRB,153.5759896,-28.18178849,20210314_0000
2021-03-14 05:00:00,20210314.05,1.22223,5.4756,85.635,92.5,-0.68,0.04732,6.6827,3, Palm Beach WRB,153.48481,-28.09982,20210314_0000
2021-03-14 05:00:00,20210314.05,1.32439,5.3942,84.013,82.5,-0.68,0.05165,6.6853,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210314_0000
2021-03-14 06:00:00,20210314.06,1.34465,5.3763,81.592,82.5,-0.59,0.05278,6.684,0, Brisbane WRB,153.6315552,-27.48715254,20210314_0000
2021-03-14 06:00:00,20210314.06,1.23645,5.4129,89.811,87.5,-0.59,0.04994,6.7046,1, Gold Coast WRB,153.4425023,-27.96396491,20210314_0000
2021-03-14 06:00:00,20210314.06,1.31622,5.3818,91.558,87.5,-0.59,0.04881,6.594,2, Tweed Heads WRB,153.5759896,-28.18178849,20210314_0000
2021-03-14 06:00:00,20210314.06,1.23563,5.4803,84.539,87.5,-0.59,0.0474,6.6833,3, Palm Beach WRB,153.48481,-28.09982,20210314_0000
2021-03-14 06:00:00,20210314.06,1.34695,5.3018,82.062,82.5,-0.59,0.05151,6.6752,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210314_0000
2021-03-14 07:00:00,20210314.07,1.35538,5.3922,80.586,77.5,-0.35,0.05252,6.6758,0, Brisbane WRB,153.6315552,-27.48715254,20210314_0000
2021-03-14 07:00:00,20210314.07,1.23983,5.4067,88.592,87.5,-0.35,0.04921,6.6981,1, Gold Coast WRB,153.4425023,-27.96396491,20210314_0000
2021-03-14 07:00:00,20210314.07,1.33408,5.3807,90.277,87.5,-0.35,0.04952,6.6015,2, Tweed Heads WRB,153.5759896,-28.18178849,20210314_0000
2021-03-14 07:00:00,20210314.07,1.24762,5.4792,83.45,87.5,-0.35,0.04732,6.6818,3, Palm Beach WRB,153.48481,-28.09982,20210314_0000
2021-03-14 07:00:00,20210314.07,1.36741,5.2125,79.931,77.5,-0.35,0.05117,6.6658,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210314_0000
2021-03-14 08:00:00,20210314.08,1.36057,5.4186,79.759,77.5,-0.04,0.05237,6.6718,0, Brisbane WRB,153.6315552,-27.48715254,20210314_0000
2021-03-14 08:00:00,20210314.08,1.24436,5.4008,87.374,87.5,-0.04,0.04859,6.6919,1, Gold Coast WRB,153.4425023,-27.96396491,20210314_0000
2021-03-14 08:00:00,20210314.08,1.35175,5.373,88.962,87.5,-0.04,0.05004,6.6068,2, Tweed Heads WRB,153.5759896,-28.18178849,20210314_0000
2021-03-14 08:00:00,20210314.08,1.25771,5.4702,82.313,82.5,-0.04,0.04699,6.6792,3, Palm Beach WRB,153.48481,-28.09982,20210314_0000
2021-03-14 08:00:00,20210314.08,1.37908,5.1821,78.102,77.5,-0.04,0.05107,6.6602,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210314_0000
2021-03-14 09:00:00,20210314.09,1.33262,5.4447,80.538,77.5,0.27,0.15778,6.6543,0, Brisbane WRB,153.6315552,-27.48715254,20210314_0000
2021-03-14 09:00:00,20210314.09,1.25249,5.3976,86.358,82.5,0.27,0.04816,6.6861,1, Gold Coast WRB,153.4425023,-27.96396491,20210314_0000
2021-03-14 09:00:00,20210314.09,1.36546,5.3625,87.894,87.5,0.27,0.05035,6.6114,2, Tweed Heads WRB,153.5759896,-28.18178849,20210314_0000
2021-03-14 09:00:00,20210314.09,1.2703,5.4644,81.439,82.5,0.27,0.04722,6.6772,3, Palm Beach WRB,153.48481,-28.09982,20210314_0000
2021-03-14 09:00:00,20210314.09,1.38929,5.156,76.329,77.5,0.27,0.05094,6.654,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210314_0000
2021-03-14 10:00:00,20210314.1,1.36964,6.1582,91.627,97.5,0.49,0.64571,10.8012,0, Brisbane WRB,153.6315552,-27.48715254,20210314_0000
2021-03-14 10:00:00,20210314.1,1.25988,5.3989,85.366,82.5,0.49,0.06299,6.681,1, Gold Coast WRB,153.4425023,-27.96396491,20210314_0000
2021-03-14 10:00:00,20210314.1,1.37764,5.3483,86.844,87.5,0.49,0.05056,6.615,2, Tweed Heads WRB,153.5759896,-28.18178849,20210314_0000
2021-03-14 10:00:00,20210314.1,1.27831,5.4603,80.494,77.5,0.49,0.05761,6.6751,3, Palm Beach WRB,153.48481,-28.09982,20210314_0000
2021-03-14 10:00:00,20210314.1,1.47863,5.7005,84.32,97.5,0.49,0.63519,6.5759,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210314_0000
2021-03-14 11:00:00,20210314.11,1.39426,7.131,103.001,107.5,0.57,0.9521,11.1492,0, Brisbane WRB,153.6315552,-27.48715254,20210314_0000
2021-03-14 11:00:00,20210314.11,1.25497,5.4135,85.132,82.5,0.57,0.15469,6.6687,1, Gold Coast WRB,153.4425023,-27.96396491,20210314_0000
2021-03-14 11:00:00,20210314.11,1.38726,5.3442,86.021,87.5,0.57,0.05783,6.6198,2, Tweed Heads WRB,153.5759896,-28.18178849,20210314_0000
2021-03-14 11:00:00,20210314.11,1.27611,5.468,80.231,77.5,0.57,0.12926,6.6661,3, Palm Beach WRB,153.48481,-28.09982,20210314_0000
2021-03-14 11:00:00,20210314.11,1.49272,6.3316,96.093,112.5,0.57,0.98213,11.1615,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210314_0000
2021-03-14 12:00:00,20210314.12,1.48256,7.5435,107.471,117.5,0.63,1.07623,11.1509,0, Brisbane WRB,153.6315552,-27.48715254,20210314_1200
2021-03-14 12:00:00,20210314.12,1.2331,5.5304,86.01,87.5,0.63,0.25638,6.6784,1, Gold Coast WRB,153.4425023,-27.96396491,20210314_1200
2021-03-14 12:00:00,20210314.12,1.27001,5.4096,85.777,82.5,0.63,0.05118,6.697,2, Tweed Heads WRB,153.5759896,-28.18178849,20210314_1200
2021-03-14 12:00:00,20210314.12,1.23222,5.4902,78.881,77.5,0.63,0.05944,6.6778,3, Palm Beach WRB,153.48481,-28.09982,20210314_1200
2021-03-14 12:00:00,20210314.12,1.45945,7.0657,113.236,117.5,0.63,1.05369,11.1619,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210314_1200
2021-03-14 13:00:00,20210314.13,1.45061,7.9145,110.68,112.5,0.398,1.08937,11.1402,0, Brisbane WRB,153.6315552,-27.48715254,20210314_1200
2021-03-14 13:00:00,20210314.13,1.32895,5.8922,87.788,97.5,0.398,0.53325,6.6718,1, Gold Coast WRB,153.4425023,-27.96396491,20210314_1200
2021-03-14 13:00:00,20210314.13,1.2799,5.4133,84.879,82.5,0.398,0.05131,6.693,2, Tweed Heads WRB,153.5759896,-28.18178849,20210314_1200
2021-03-14 13:00:00,20210314.13,1.23525,5.5134,78.491,77.5,0.398,0.15158,6.6676,3, Palm Beach WRB,153.48481,-28.09982,20210314_1200
2021-03-14 13:00:00,20210314.13,1.47587,7.2114,116.596,117.5,0.398,1.08475,11.1495,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210314_1200
2021-03-14 14:00:00,20210314.14,1.39915,8.0864,112.314,112.5,0.0636,1.05894,11.1262,0, Brisbane WRB,153.6315552,-27.48715254,20210314_1200
2021-03-14 14:00:00,20210314.14,1.40966,6.3163,89.088,97.5,0.0636,0.7636,11.2055,1, Gold Coast WRB,153.4425023,-27.96396491,20210314_1200
2021-03-14 14:00:00,20210314.14,1.28957,5.4165,84.048,82.5,0.0636,0.05213,6.6884,2, Tweed Heads WRB,153.5759896,-28.18178849,20210314_1200
2021-03-14 14:00:00,20210314.14,1.22709,5.6138,79.465,82.5,0.0636,0.31923,6.6397,3, Palm Beach WRB,153.48481,-28.09982,20210314_1200
2021-03-14 14:00:00,20210314.14,1.44714,6.9881,119.523,117.5,0.0636,1.05348,11.1348,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210314_1200
2021-03-14 15:00:00,20210314.15,1.3365,8.1546,113.936,112.5,-0.2753,1.01134,11.1106,0, Brisbane WRB,153.6315552,-27.48715254,20210314_1200
2021-03-14 15:00:00,20210314.15,1.41774,6.6283,90.023,97.5,-0.2753,0.88248,11.2183,1, Gold Coast WRB,153.4425023,-27.96396491,20210314_1200
2021-03-14 15:00:00,20210314.15,1.29338,5.4172,83.43,82.5,-0.2753,0.05915,6.6815,2, Tweed Heads WRB,153.5759896,-28.18178849,20210314_1200
2021-03-14 15:00:00,20210314.15,1.21442,5.8807,81.8,87.5,-0.2753,0.53193,6.5862,3, Palm Beach WRB,153.48481,-28.09982,20210314_1200
2021-03-14 15:00:00,20210314.15,1.41144,6.6064,122.876,117.5,-0.2753,1.00822,11.1201,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210314_1200
2021-03-14 16:00:00,20210314.16,1.28106,8.1831,115.375,117.5,-0.5351,0.96697,11.0929,0, Brisbane WRB,153.6315552,-27.48715254,20210314_1200
2021-03-14 16:00:00,20210314.16,1.3859,6.8998,91.476,102.5,-0.5351,0.93647,11.2111,1, Gold Coast WRB,153.4425023,-27.96396491,20210314_1200
2021-03-14 16:00:00,20210314.16,1.29255,5.4194,83.3,82.5,-0.5351,0.07622,6.6735,2, Tweed Heads WRB,153.5759896,-28.18178849,20210314_1200
2021-03-14 16:00:00,20210314.16,1.16945,6.1498,84.038,87.5,-0.5351,0.64758,11.2165,3, Palm Beach WRB,153.48481,-28.09982,20210314_1200
2021-03-14 16:00:00,20210314.16,1.37998,6.1882,126.577,117.5,-0.5351,0.95962,11.101,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210314_1200
2021-03-14 17:00:00,20210314.17,1.23307,8.1854,116.594,117.5,-0.651,0.92699,11.0736,0, Brisbane WRB,153.6315552,-27.48715254,20210314_1200
2021-03-14 17:00:00,20210314.17,1.34002,7.1095,92.945,102.5,-0.651,0.94567,11.1966,1, Gold Coast WRB,153.4425023,-27.96396491,20210314_1200
2021-03-14 17:00:00,20210314.17,1.28797,5.4392,84.109,77.5,-0.651,0.15011,6.6648,2, Tweed Heads WRB,153.5759896,-28.18178849,20210314_1200
2021-03-14 17:00:00,20210314.17,1.12374,6.4553,86.356,87.5,-0.651,0.70821,11.2119,3, Palm Beach WRB,153.48481,-28.09982,20210314_1200
2021-03-14 17:00:00,20210314.17,1.37462,5.7567,130.328,117.5,-0.651,0.92218,11.0822,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210314_1200
2021-03-14 18:00:00,20210314.18,1.17724,7.9408,116.467,112.5,-0.6022,0.82027,11.0031,0, Brisbane WRB,153.6315552,-27.48715254,20210314_1200
2021-03-14 18:00:00,20210314.18,1.28354,7.2434,94.399,102.5,-0.6022,0.92605,11.181,1, Gold Coast WRB,153.4425023,-27.96396491,20210314_1200
2021-03-14 18:00:00,20210314.18,1.29076,5.5411,85.969,77.5,-0.6022,0.31032,6.6509,2, Tweed Heads WRB,153.5759896,-28.18178849,20210314_1200
2021-03-14 18:00:00,20210314.18,1.08978,6.7786,88.242,92.5,-0.6022,0.74052,11.1966,3, Palm Beach WRB,153.48481,-28.09982,20210314_1200
2021-03-14 18:00:00,20210314.18,1.41571,5.3768,133.926,122.5,-0.6022,0.8929,11.0562,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210314_1200
2021-03-14 19:00:00,20210314.19,1.13819,6.7183,113.858,112.5,-0.4004,0.55949,10.8139,0, Brisbane WRB,153.6315552,-27.48715254,20210314_1200
2021-03-14 19:00:00,20210314.19,1.21483,7.3187,95.807,102.5,-0.4004,0.88446,11.1581,1, Gold Coast WRB,153.4425023,-27.96396491,20210314_1200
2021-03-14 19:00:00,20210314.19,1.30513,5.7372,88.264,77.5,-0.4004,0.48896,6.6332,2, Tweed Heads WRB,153.5759896,-28.18178849,20210314_1200
2021-03-14 19:00:00,20210314.19,1.05628,7.0378,89.725,92.5,-0.4004,0.74448,11.1783,3, Palm Beach WRB,153.48481,-28.09982,20210314_1200
2021-03-14 19:00:00,20210314.19,1.45173,4.849,136.716,152.5,-0.4004,0.56815,10.7745,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210314_1200
2021-03-14 20:00:00,20210314.2,1.22577,5.7913,114.691,132.5,-0.1121,0.29546,6.4502,0, Brisbane WRB,153.6315552,-27.48715254,20210314_1200
2021-03-14 20:00:00,20210314.2,1.15194,7.3734,97.277,102.5,-0.1121,0.8416,11.1354,1, Gold Coast WRB,153.4425023,-27.96396491,20210314_1200
2021-03-14 20:00:00,20210314.2,1.29778,6.0016,91.509,77.5,-0.1121,0.64914,11.1914,2, Tweed Heads WRB,153.5759896,-28.18178849,20210314_1200
2021-03-14 20:00:00,20210314.2,1.01416,7.2136,91.207,92.5,-0.1121,0.72677,11.1591,3, Palm Beach WRB,153.48481,-28.09982,20210314_1200
2021-03-14 20:00:00,20210314.2,1.54572,4.596,140.067,152.5,-0.1121,0.30528,6.3951,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210314_1200
2021-03-14 21:00:00,20210314.21,1.16933,5.4198,124.663,147.5,0.1936,0.15644,6.3815,0, Brisbane WRB,153.6315552,-27.48715254,20210314_1200
